"theta","distance","weight"
5.20238351542503,0.00032778098750974,0.005
5.08984659798443,0.0616542858731455,0.005
5.26290297042578,0.00149769977465919,0.005
5.20238351542503,0.00032778098750974,0.005
5.16058259177953,0.00232844911696617,0.005
5.16058259177953,0.00232844911696617,0.005
5.20238351542503,0.00032778098750974,0.005
5.26290297042578,0.00149769977465919,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.26290297042578,0.00149769977465919,0.005
5.12499891221523,0.00829618350273709,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.26290297042578,0.00149769977465919,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.16058259177953,0.00232844911696617,0.005
5.20238351542503,0.00032778098750974,0.005
4.98406318947673,0.0845897945221585,0.005
5.20238351542503,0.00032778098750974,0.005
5.2072976808995,0.0553965203168101,0.005
5.20238351542503,0.00032778098750974,0.005
5.16058259177953,0.00232844911696617,0.005
5.26327537372708,0.00506053328171419,0.005
5.20238351542503,0.00032778098750974,0.005
5.16058259177953,0.00232844911696617,0.005
5.26663662865758,0.160266490814379,0.005
5.20238351542503,0.00032778098750974,0.005
5.55223172064871,0.321634621415424,0.005
5.20238351542503,0.00032778098750974,0.005
4.9656650563702,0.0630043625515713,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.12499891221523,0.00829618350273709,0.005
5.20238351542503,0.00032778098750974,0.005
5.06132382433861,0.0120414276206589,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
4.60504897404462,0.37803728866313,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.12499891221523,0.00829618350273709,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.26290297042578,0.00149769977465919,0.005
4.85731212887913,0.123511129051587,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.26327537372708,0.00506053328171419,0.005
5.20238351542503,0.00032778098750974,0.005
5.26327537372708,0.00506053328171419,0.005
5.26290297042578,0.00149769977465919,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.06132382433861,0.0120414276206589,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.26290297042578,0.00149769977465919,0.005
5.26290297042578,0.00149769977465919,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
4.98406318947673,0.0845897945221585,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.41521077044308,0.333738210156048,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.27840237598866,0.223669887486426,0.005
5.20238351542503,0.00032778098750974,0.005
5.26290297042578,0.00149769977465919,0.005
5.26290297042578,0.00149769977465919,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.16058259177953,0.00232844911696617,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.26327537372708,0.00506053328171419,0.005
5.26290297042578,0.00149769977465919,0.005
5.26290297042578,0.00149769977465919,0.005
5.20238351542503,0.00032778098750974,0.005
5.12499891221523,0.00829618350273709,0.005
5.26327537372708,0.00506053328171419,0.005
5.20238351542503,0.00032778098750974,0.005
5.12499891221523,0.00829618350273709,0.005
5.16058259177953,0.00232844911696617,0.005
5.0683482317254,0.107122292045613,0.005
5.12499891221523,0.00829618350273709,0.005
5.56646229233593,0.587859081908491,0.005
5.20238351542503,0.00032778098750974,0.005
5.18540517892689,0.0349986001049603,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.03125466406345,0.0324761023023585,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.20238351542503,0.00032778098750974,0.005
5.16058259177953,0.00232844911696617,0.005
5.20238351542503,0.00032778098750974,0.005
5.08455095812678,0.0308130693483015,0.005
5.20238351542503,0.00032778098750974,0.005
5.26290297042578,0.00149769977465919,0.005
5.20238351542503,0.00032778098750974,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.88600839395076,0.000243426012370485,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.05136247258633,0.000109863881041505,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.17483682837337,0.000132710546731474,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.17483682837337,0.000132710546731474,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.19345387350768,0.00611806812234406,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.09028042200953,0.0781136379145542,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.05136247258633,0.000109863881041505,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.19037407357246,0.0214150645715341,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.88600839395076,0.000243426012370485,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.1532763754949,0.00339198828308351,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.03279326949269,0.0714509212820174,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.05916724912822,0.00216939033291297,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.18388736061752,0.000730573347563102,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.17483682837337,0.000132710546731474,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.05136247258633,0.000109863881041505,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.17483682837337,0.000132710546731474,0.005
5.07510534953326,0.0142982334269943,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.07328844629228,0.00167631520180755,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.18015639856458,0.000794748532210399,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.05136247258633,0.000109863881041505,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.88600839395076,0.000243426012370485,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.01936717424542,0.050875698176962,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.18015639856458,0.000794748532210399,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.06301782093942,0.00220860080734564,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.14460480306298,0.00138320911383616,0.005
5.05136247258633,0.000109863881041505,0.005
5.18388736061752,0.000730573347563102,0.005
5.17483682837337,0.000132710546731474,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.05136247258633,0.000109863881041505,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.97524215839803,0.0600335537717092,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.09323745965958,0.0325331729523475,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.88600839395076,0.000243426012370485,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.17483682837337,0.000132710546731474,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.1532763754949,0.00339198828308351,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.17483682837337,0.000132710546731474,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.18388736061752,0.000730573347563102,0.005
4.99820328783244,0.026872223128029,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
5.11232475750148,0.0161204195217737,0.005
5.01936717424542,0.050875698176962,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
4.9054103018716,1.10749272952404e-05,0.005
